,id,eigenval,mingap
0,erdos_0.25_0_M2,1,3.346768989071247
1,erdos_0.25_1_M2,2,2.23252038040009
2,erdos_0.25_2_M2,1,2.2325203804000777
3,erdos_0.25_3_M2,2,2.637434414068565
4,erdos_0.25_4_M2,5,3.612661538246087
5,erdos_0.25_5_M2,2,3.3467689890712435
6,erdos_0.25_6_M2,2,3.346768989071249
7,erdos_0.25_7_M2,2,2.6374344140685455
8,erdos_0.25_8_M2,1,1.8177758998007345
9,erdos_0.25_9_M2,3,3.3467689890712515
10,erdos_0.25_10_M2,4,3.346768989071249
11,erdos_0.25_11_M2,2,3.3467689890712435
12,erdos_0.25_12_M2,4,3.346768989071245
13,erdos_0.25_13_M2,1,1.8177758998007398
14,erdos_0.25_14_M2,2,3.3467689890712524
15,erdos_0.25_15_M2,2,2.232520380400093
16,erdos_0.25_16_M2,2,3.3467689890712453
17,erdos_0.25_17_M2,1,2.232520380400084
18,erdos_0.25_18_M2,1,2.2325203804000786
19,erdos_0.25_19_M2,2,3.3467689890712506
20,erdos_0.25_20_M2,2,3.3467689890712444
21,erdos_0.25_21_M2,2,2.232520380400059
22,erdos_0.25_22_M2,1,1.7213503180231573
23,erdos_0.25_23_M2,3,3.3467689890712515
24,erdos_0.25_24_M2,6,3.698918346439746
25,erdos_0.25_25_M2,1,2.232520380400075
26,erdos_0.25_26_M2,2,2.6374344140685793
27,erdos_0.25_27_M2,2,2.2325203804000777
28,erdos_0.25_28_M2,1,2.1468978524925646
29,erdos_0.25_29_M2,2,3.3467689890712453
30,erdos_0.25_30_M2,4,3.346768989071254
31,erdos_0.25_31_M2,1,2.1555526450986733
32,erdos_0.25_32_M2,3,3.346768989071263
33,erdos_0.25_33_M2,2,3.3467689890712506
34,erdos_0.25_34_M2,2,3.3467689890712444
35,erdos_0.25_35_M2,1,3.346768989071247
36,erdos_0.25_36_M2,1,2.232520380400082
37,erdos_0.25_37_M2,4,3.3467689890712475
38,erdos_0.25_38_M2,4,3.346768989071249
39,erdos_0.25_39_M2,2,2.232520380400083
40,erdos_0.25_40_M2,4,3.346768989071249
41,erdos_0.25_41_M2,1,2.2325203804000795
42,erdos_0.25_42_M2,2,2.7999455887599183
43,erdos_0.25_43_M2,2,2.232520380400083
44,erdos_0.25_44_M2,4,3.37958302229612
45,erdos_0.25_45_M2,2,2.637434414068565
46,erdos_0.25_46_M2,3,3.3467689890712418
47,erdos_0.25_47_M2,1,3.113442994513364
48,erdos_0.25_48_M2,3,3.3467689890712595
49,erdos_0.25_49_M2,5,3.612661538246086
50,erdos_0.25_50_M2,1,3.1134429945133757
51,erdos_0.25_51_M2,3,3.346768989071246
52,erdos_0.25_52_M2,1,2.2325203804000777
53,erdos_0.25_53_M2,2,3.3467689890712444
54,erdos_0.25_54_M2,2,3.3467689890712427
55,erdos_0.25_55_M2,1,2.232520380400076
56,erdos_0.25_56_M2,1,2.2325203804000697
57,erdos_0.25_57_M2,3,3.346768989071232
58,erdos_0.25_58_M2,1,2.2325203804000893
59,erdos_0.25_59_M2,2,2.232520380400093
60,erdos_0.25_60_M2,1,3.346768989071247
61,erdos_0.25_61_M2,1,3.346768989071247
62,erdos_0.25_62_M2,3,3.3467689890712506
63,erdos_0.25_63_M2,2,2.6374344140685677
64,erdos_0.25_64_M2,4,3.3467689890712493
65,erdos_0.25_65_M2,2,3.3467689890712444
66,erdos_0.25_66_M2,1,2.232520380400076
67,erdos_0.25_67_M2,2,2.23252038040009
68,erdos_0.25_68_M2,2,3.346768989071249
69,erdos_0.25_69_M2,1,2.2325203804000795
70,erdos_0.25_70_M2,4,3.3467689890712533
71,erdos_0.25_71_M2,2,2.6374344140685633
72,erdos_0.25_72_M2,2,3.3467689890712524
73,erdos_0.25_73_M2,1,2.232520380400084
74,erdos_0.25_74_M2,1,2.2325203804000777
75,erdos_0.25_75_M2,2,3.3467689890712347
76,erdos_0.25_76_M2,1,3.113442994513381
77,erdos_0.25_77_M2,2,2.2325203804000893
78,erdos_0.25_78_M2,2,2.2325203804000706
79,erdos_0.25_79_M2,1,2.1468978524925815
80,erdos_0.25_80_M2,1,3.346768989071247
81,erdos_0.25_81_M2,2,3.3467689890712418
82,erdos_0.25_82_M2,4,3.3467689890712466
83,erdos_0.25_83_M2,1,1.6288992021050674
84,erdos_0.25_84_M2,3,3.346768989071249
85,erdos_0.25_85_M2,3,3.346768989071246
86,erdos_0.25_86_M2,3,3.3467689890712435
87,erdos_0.25_87_M2,2,2.2325203804000893
88,erdos_0.25_88_M2,1,2.232520380400082
89,erdos_0.25_89_M2,3,3.346768989071254
90,erdos_0.25_90_M2,1,2.232520380400077
91,erdos_0.25_91_M2,2,2.7197909433634804
92,erdos_0.25_92_M2,1,3.346768989071247
93,erdos_0.25_93_M2,1,1.8177758998007585
94,erdos_0.25_94_M2,1,2.2325203804000893
95,erdos_0.25_95_M2,2,2.6374344140685695
96,erdos_0.25_96_M2,4,3.346768989071249
97,erdos_0.25_97_M2,4,3.3467689890712466
98,erdos_0.25_98_M2,3,3.3467689890712435
99,erdos_0.25_99_M2,1,3.113442994513366
